bill.names,bill.labels,bill.id
Projet de loi N°69/2014 portant approbation de l'accord de prêt conclu le 19 août 2014 entre la République tunisienne et la Banque Internationale pour la Reconstruction et le Développement pour le financement du troisième projet de développement des exportations - Principe de passage au vote sur les articles,,1897
Projet de loi N°69/2014 portant approbation de l'accord de prêt conclu le 19 août 2014 entre la République tunisienne et la Banque Internationale pour la Reconstruction et le Développement pour le financement du troisième projet de développement des exportations - Article unique,,1898
Projet de loi N°69/2014 portant approbation de l'accord de prêt conclu le 19 août 2014 entre la République tunisienne et la Banque Internationale pour la Reconstruction et le Développement pour le financement du troisième projet de développement des exportations - Projet de loi dans sa totalité,Emprunts et engagements financiers de l’Etat,1899
"Projet de loi N°23/2015 portant approbation de l'accord de coopération technique au titre de l'année 2012, entre le Gouvernement de la République Tunisienne et le Gouvernement de la République Fédérale d'Allemagne - Changement de la nature juridique du projet de loi pour devenir une loi organique",,1900
"Projet de loi N°23/2015 portant approbation de l'accord de coopération technique au titre de l'année 2012, entre le Gouvernement de la République Tunisienne et le Gouvernement de la République Fédérale d'Allemagne - Principe de passage au vote sur les articles",,1901
"Projet de loi N°23/2015 portant approbation de l'accord de coopération technique au titre de l'année 2012, entre le Gouvernement de la République Tunisienne et le Gouvernement de la République Fédérale d'Allemagne - Article unique",,1902
"Projet de loi N°23/2015 portant approbation de l'accord de coopération technique au titre de l'année 2012, entre le Gouvernement de la République Tunisienne et le Gouvernement de la République Fédérale d'Allemagne - Projet de loi dans sa totalité",Nouvelles technologies,1903
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Passage aux articles sujet de recours pour inconstitutionnalité conformément à la décision de l'IPCCPL N°02/2015 en date du 8 Juin 2015,,1904
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Renvoi du projet de loi à la commission avant l'examen des articles sujet de recours pour inconstitutionnalité,,1905
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 76,,1906
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Ajout d'un article nouveau amendé après l'article 19,,1907
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Retour à l'article 47 amendé,,1908
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Retour à l'article 39 amendé,,1909
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Retour à l'article 19 amendé,,1910
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Retour à l'article 17 amendé,,1911
Projet de loi organique N°22/2015 relatif à la lutte contre le terrorisme et la répression du blanchiment d’argent - Projet de loi dans sa totalité,"Lois civiles, commerciales et pénales",1912
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 17,,1913
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°2 relatif à l'article 18,,1914
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 19,,1915
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 19 amendé,,1916
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 20,,1917
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 20,,1918
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 25,,1919
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°2 relatif à l'article 25,,1920
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 25 amendé,,1921
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 27,,1922
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article premier,,1923
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°2 relatif à l'article premier,,1924
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°3 relatif à l'article premier,,1925
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°4 relatif à l'article premier,,1926
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 2,,1927
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°2 relatif à l'article 2,,1928
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 3,,1929
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°2 relatif à l'article 3,,1930
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement relatif à l'article 7,,1931
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°3 relatif à l'article 9,,1932
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°4 relatif à l'article 9,,1933
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°5 relatif à l'article 9,,1934
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°6 relatif à l'article 9,,1935
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°2 relatif à l'article 10,,1936
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 11,,1937
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°2 relatif à l'article 11,,1938
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 14,,1939
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 28,,1940
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 28,,1941
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 29,,1942
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°2 relatif à l'article 29,,1943
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°3 relatif à l'article 29,,1944
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°4 relatif à l'article 29,,1945
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°5 relatif à l'article 29,,1946
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°6 relatif à l'article 29,,1947
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 29 amendé,,1948
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 30,,1949
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 30 amendé,,1950
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Article 31,,1951
Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature - Amendement N°1 relatif à l'article 32,,1952
