ANC_bill_names,id
Vote sur l'article 128 du projet de constitution,800
Vote sur l'article 129 du projet de constitution,801
Vote sur l'article 130 du projet de constitution,802
Vote sur l'article 131 du projet de constitution,803
Vote sur un amendement n°17 de l'article 132,804
Vote sur l'article 132 du projet de constitution,805
Vote sur l'article 133 du projet de constitution,806
Vote sur l'article 134 du projet de constitution,807
Vote sur l'article 135 du projet de constitution,808
Vote sur un amendement n°171 de l'article 136,809
Vote sur l'article 136 du projet de constitution,810
Vote sur l'article 137 du projet de constitution,811
Vote sur un amendement n°69 de l'article 138,812
Vote sur un amendement n°93 de l'article 138,813
Vote sur l'article 138 du projet de constitution,814
Vote sur l'article 139 du projet de constitution,815
Vote sur l'ajout d'un article au chapitre du pouvoir local: Bureau d'audit,816
Vote sur le titre du huitième chapitre: Révision de la constitution,817
Vote sur l'article 140 du projet de constitution,818
Vote sur un amendement consensuel de l'article 141: Suppression de l'article,819
Vote sur l'article 142 du projet de constitution,820
Vote sur le titre du neuvième chapitre: Dispositions finales,821
Vote sur l'article 143 du projet de constitution,822
Vote sur un amendement n°102 de l'article 144,823
Vote sur l'article 144 du projet de constitution,824
Vote sur un amendement nouveau de l'article 79,825
Retour au vote sur l'article 79 du projet de constitution,826
Vote sur un amendement nouveau de l'article 96,827
Retour au vote sur l'article 96 du projet de constitution,828
Vote sur un amendement nouveau de l'article 69,829
Retour au vote sur l'article 69 du projet de constitution,830
Vote sur un amendement nouveau de l'article 123,831
Retour au vote sur l'article 123 du projet de constitution,832
Vote sur un amendement nouveau de l'article 86,833
Retour au vote sur l'article 86 du projet de constitution,834
Vote sur un amendement nouveau de l'article 108,835
Retour au vote sur l'article 108 du projet de constitution,836
Vote sur un amendement nouveau de l'article 12,837
Retour au vote sur l'article 12 du projet de constitution,838
Vote sur un amendement nouveau de l'article 10,839
Retour au vote sur l'article 10 du projet de constitution,840
Vote sur un amendement nouveau de l'article 102,841
Retour au vote sur l'article 102 du projet de constitution,842
Vote sur un amendement nouveau de l'article 133,843
Retour au vote sur l'article 133 du projet de constitution,844
Retour au vote sur l'article 62 du projet de constitution,845
Vote sur un amendement nouveau 1 de l'article 64,846
Vote sur un amendement nouveau 2 de l'article 64,847
Retour au vote sur l'article 64 du projet de constitution,848
Vote sur un amendement nouveau de l'article 74,849
Retour au vote sur l'article 74 du projet de constitution,850
Vote sur un amendement nouveau de l'article 73,851
Retour au vote sur l'article 73 du projet de constitution,852
Vote sur un amendement nouveau de l'article 80,853
Retour au vote sur l'article 80 du projet de constitution,854
Vote sur un amendement nouveau de l'article 81,855
Retour au vote sur l'article 81 du projet de constitution,856
Vote sur un amendement nouveau de l'article 117,857
Retour au vote sur l'article 117 du projet de constitution,858
Vote sur un amendement nouveau de l'article 118,859
Retour au vote sur l'article 118 du projet de constitution,860
Vote sur un amendement nouveau de l'article 119,861
Retour au vote sur l'article 119 du projet de constitution,862
Retour au vote sur un article additionnel après l'article 12 du projet de constitution,863
Vote sur un amendement nouveau de l'article 31,864
Retour au vote sur l'article 31 du projet de constitution,865
Vote sur un amendement nouveau du paragraphe 4 du préambule,866
Retour au vote sur le paragraphe 4 du préambule,867
Vote sur un amendement nouveau du paragraphe 2 du préambule,868
Retour au vote sur le paragraphe 2 du préambule,869
Vote sur le titre du dixième chapitre: Dispositions transitoires,870
Vote sur un amendement n°254 de l'article 145,871
Vote sur un amendement nouveau de l'article 145,872
Vote sur l'article 145 du projet de constitution,873
Vote sur un amendement n°256 de l'article 146,874
Vote sur un amendement n°179 de l'article 146,875
Vote sur l'article 146 du projet de constitution,876
Vote sur un amendement nouveau de l'article 107,877
Retour au vote sur l'article 107 du projet de constitution,878
Vote sur un article additionnel après l'article 146 du projet de constitution,879
Vote sur un amendement nouveau de l'article 87,880
Retour au vote sur l'article 87 du projet de constitution,881
Vote sur un amendement nouveau de l'article 118,882
Retour au vote sur l'article 118 du projet de constitution,883
Vote sur un amendement nouveau de l'article 119,884
Retour au vote sur l'article 119 du projet de constitution,885
Vote sur un amendement nouveau de l'article 80,886
Retour au vote sur l'article 80 du projet de constitution,887
Vote sur un amendement nouveau de l'article 35,888
Retour au vote sur l'article 35 du projet de constitution,889
Vote sur un amendement nouveau de l'article 6,890
Retour au vote sur l'article 6 du projet de constitution,891
Vote sur un amendement nouveau de l'article 38,892
Retour au vote sur l'article 38 du projet de constitution,893
Vote sur un amendement nouveau de l'article 73,894
Vote sur un amendement nouveau de l'article 52,895
Vote sur un amendement nouveau de l'article 64,896
Retour au vote sur l'article 64 du projet de constitution,897
Retour au vote sur un article additionnel au chapitre des droits et libertés du projet de constitution,898
Vote sur la dernière phrase de la constitution: Et Dieu est le garant du succès,899
"Suppression des termes ""du gouvernement"" du paragraphe 2 nouveau de l'article 19",900
Suppression du paragraphe 3 nouveau et le paragraphe 4 devient le paragraphe 3 à sa place,901
Article premier du projet d'amendement: Article 19 (paragraphe 2 nouveau),902
Article unique de la proposition de loi organique amendant et complétant les dispositions de l'article 6 de la loi constituante N°6-2011 à la date du 16 Décembre 2011 relative à l'organisation provisoire des pouvoirs publics,903
Article 2 du projet d'amendement: Article 19 (paragraphes 3 et 4 nouveaux),904
Vote sur la proposition de loi organique amendant et complétant les dispositions de l'article 6 de la loi constituante N°6-2011 à la date du 16 Décembre 2011 relative à l'organisation provisoire des pouvoirs publics dans sa totalité,905
Proposition d'amendement spécifiant l'emplacement du tiret ajouté à l'article 6 de l'OPPP,906
"Proposition d'amendement du tiret ajouté à l'article 6: ""La gestion administrative et financière de l'Assemblée Nationale Constituante"" au lieu de ""La gestion administrative et financière de l'Assemblée législative""",907
Vote sur le titre: Proposition de loi organique amendant et complétant les dispositions de l'article 6 de la loi constituante N°6-2011 du 16 Décembre 2011 relative à l'organisation provisoire des pouvoirs publics,908
Vote sur la proposition de loi organique amendant et complétant les dispositions de l'article 19 de la loi constituante N°6-2011 à la date du 16 Décembre 2011 relative à l'organisation provisoire des pouvoirs publics dans sa totalité,909
"Ajout d'un paragraphe 3 à l'article 19 comme suit: ""Les conditions de retrait de confiance du gouvernement ne peuvent pas être amendées. Il est aussi interdit de modifier la condition de son approbation avec la majorité absolue, et ceci jusqu'au déroulement des élections conformément aux dispositions de la constitution.""",910
Amendement du paragraphe 2 de l'article 19: Le retrait de confiance du gouvernement nécessite l'approbation de la majorité des deux tiers.,911
"Remplacer ""l'approbation par la majorité des 3/5 des membres de l'assemblée"" par ""l'approbation par une majorité pas moins que les 3/5 des membres de l'assemblée"".",912
Vote sur le titre: Proposition de loi organique amendant et complétant les dispositions de l'article 19 de la loi constituante N°6-2011 du 16 Décembre 2011 relative à l'organisation provisoire des pouvoirs publics,913
"Proposition d'amendement du titre: Remplacer ""loi organique"" par ""loi constituante""",914
Vote sur la clôture du débat général relatif à la proposition de loi organique amendant et complétant les dispositions de l'article 6 de la loi constituante N°6-2011 du 16 Décembre 2011 relative à l'organisation provisoire des pouvoirs publics,915
Vote sur la clôture du débat général relatif à la proposition de loi organique amendant et complétant les dispositions de l'article 19 de la loi constituante N°6-2011 du 16 Décembre 2011 relative à l'organisation provisoire des pouvoirs publics,916
Retour au vote sur l'article 17 du projet de constitution,917
Adoption de la constitution de la République tunisienne dans sa totalité,918
Vote sur la clôture du débat général relatif à la proposition de loi organique amendant et complétant certaines dispositions de la loi constituante N°6-2011 du 16 Décembre 2011 relative à l'organisation provisoire des pouvoirs publics,919
Vote sur la séparation des deux propositions: Proposition d'amendement de l'article 19 et proposition d'amendement de l'article 6,920
"Proposition d'amendement du titre: Remplacer ""loi organique"" par ""loi constituante""",921
Vote sur le titre: Proposition de loi organique amendant et complétant certaines dispositions de la loi constituante N°6-2011 du 16 Décembre 2011 relative à l'organisation provisoire des pouvoirs publics,922
"Proposition d'amendement de l'article premier: Suppression de ""en cas de dépassement de ce délai, le retrait de confiance du gouvernement nécessite la majorité absolue des membres de l'assemblée"" du paragaphe 4 nouveau de l'article 19",923
Article premier de la proposition de loi organique amendant et complétant certaines dispositions de la loi constituante N°6-2011 du 16 Décembre 2011 relative à l'organisation provisoire des pouvoirs publics,924
